city_id,city_name,jetz_scientific_name,present_in_city,season_code,season,origin_code,origin
1296,Campinas,Patagioenas_picazuro,true,1,Resident,1,Native
1296,Campinas,Patagioenas_plumbea,false,1,Resident,1,Native
1296,Campinas,Patagioenas_speciosa,false,1,Resident,1,Native
1296,Campinas,Zenaida_auriculata,true,1,Resident,1,Native
1296,Campinas,Geotrygon_violacea,false,1,Resident,1,Native
2320,Cologne,Columba_livia,true,1,Resident,3,Introduced
2320,Cologne,Streptopelia_decaocto,true,1,Resident,1,Native
2320,Cologne,Columba_palumbus,true,1,Resident,1,Native
11536,Phnom Penh,Streptopelia_tranquebarica,true,1,Resident,1,Native
11536,Phnom Penh,Treron_phoenicopterus,false,1,Resident,1,Native
11536,Phnom Penh,Treron_vernans,false,1,Resident,1,Native
11536,Phnom Penh,Ducula_aenea,false,1,Resident,1,Native
11536,Phnom Penh,Ducula_badia,false,1,Resident,1,Native
11536,Phnom Penh,Stigmatopelia_chinensis,false,1,Resident,1,Native
11536,Phnom Penh,Treron_bicinctus,false,1,Resident,1,Native
11536,Phnom Penh,Treron_curvirostra,false,1,Resident,1,Native
273,Denver,Zenaida_macroura,true,1,Resident,1,Native
274,Austin,Columbina_passerina,false,1,Resident,1,Native
274,Austin,Columbina_inca,false,1,Resident,1,Native
274,Austin,Zenaida_macroura,true,1,Resident,1,Native
530,Lima,Columbina_cruziana,true,1,Resident,1,Native
530,Lima,Columbina_minuta,false,1,Resident,1,Native
530,Lima,Leptotila_verreauxi,false,1,Resident,1,Native
530,Lima,Metriopelia_ceciliae,false,1,Resident,1,Native
530,Lima,Patagioenas_fasciata,false,1,Resident,1,Native
530,Lima,Patagioenas_maculosa,false,1,Resident,1,Native
530,Lima,Zenaida_auriculata,true,1,Resident,1,Native
530,Lima,Zenaida_meloda,true,1,Resident,1,Native
4370,Jerusalem,Columba_livia,true,1,Resident,1,Native
4370,Jerusalem,Streptopelia_decaocto,true,1,Resident,1,Native
4370,Jerusalem,Stigmatopelia_senegalensis,false,1,Resident,1,Native
19,Concord,Patagioenas_fasciata,false,1,Resident,1,Native
19,Concord,Zenaida_macroura,true,1,Resident,1,Native
13075,Toril,Chalcophaps_indica,true,1,Resident,1,Native
13075,Toril,Columba_vitiensis,false,1,Resident,1,Native
13075,Toril,Macropygia_tenuirostris,true,1,Resident,1,Native
13075,Toril,Ptilinopus_melanospilus,false,1,Resident,1,Native
13075,Toril,Treron_vernans,true,1,Resident,1,Native
13075,Toril,Ducula_bicolor,true,1,Resident,1,Native
13075,Toril,Ducula_carola,true,1,Resident,1,Native
13075,Toril,Ducula_aenea,false,1,Resident,1,Native
13075,Toril,Ducula_poliocephala,false,1,Resident,1,Native
13075,Toril,Gallicolumba_crinigera,false,1,Resident,1,Native
13075,Toril,Geopelia_striata,true,1,Resident,1,Native
13075,Toril,Ptilinopus_leclancheri,false,1,Resident,1,Native
13075,Toril,Ptilinopus_occipitalis,false,1,Resident,1,Native
13075,Toril,Stigmatopelia_chinensis,false,1,Resident,1,Native
13075,Toril,Treron_pompadora,false,1,Resident,1,Native
13075,Toril,Caloenas_nicobarica,false,1,Resident,1,Native
13075,Toril,Phapitreron_amethystinus,false,1,Resident,1,Native
13075,Toril,Phapitreron_leucotis,false,1,Resident,1,Native
13075,Toril,Phapitreron_brunneiceps,false,1,Resident,1,Native
13075,Toril,Streptopelia_bitorquata,false,1,Resident,1,Native
20,Ensenada,Columbina_passerina,false,1,Resident,1,Native
20,Ensenada,Zenaida_asiatica,false,1,Resident,1,Native
20,Ensenada,Zenaida_macroura,false,1,Resident,1,Native
532,Nashville,Zenaida_macroura,true,1,Resident,1,Native
788,Barquisimeto,Columbina_passerina,false,1,Resident,1,Native
788,Barquisimeto,Claravis_pretiosa,false,1,Resident,1,Native
788,Barquisimeto,Columbina_talpacoti,false,1,Resident,1,Native
788,Barquisimeto,Geotrygon_montana,false,1,Resident,1,Native
788,Barquisimeto,Patagioenas_speciosa,false,1,Resident,1,Native
788,Barquisimeto,Columbina_minuta,false,1,Resident,1,Native
788,Barquisimeto,Columbina_squammata,true,1,Resident,1,Native
788,Barquisimeto,Leptotila_verreauxi,true,1,Resident,1,Native
788,Barquisimeto,Patagioenas_cayennensis,false,1,Resident,1,Native
788,Barquisimeto,Patagioenas_corensis,false,1,Resident,1,Native
788,Barquisimeto,Zenaida_auriculata,true,1,Resident,1,Native
788,Barquisimeto,Geotrygon_linearis,false,1,Resident,1,Native
1812,Bournemouth,Columba_livia,true,1,Resident,3,Introduced
1812,Bournemouth,Streptopelia_decaocto,true,1,Resident,1,Native
1812,Bournemouth,Columba_oenas,false,1,Resident,1,Native
1812,Bournemouth,Columba_palumbus,true,1,Resident,1,Native
2324,Lausanne,Columba_livia,true,1,Resident,1,Native
2324,Lausanne,Streptopelia_decaocto,true,1,Resident,1,Native
2324,Lausanne,Columba_oenas,false,1,Resident,1,Native
13076,Melbourne,Columba_livia,true,1,Resident,3,Introduced
13076,Melbourne,Phaps_chalcoptera,true,1,Resident,1,Native
13076,Melbourne,Phaps_elegans,false,1,Resident,1,Native
13076,Melbourne,Geopelia_placida,false,1,Resident,1,Native
13076,Melbourne,Leucosarcia_melanoleuca,false,1,Resident,1,Native
13076,Melbourne,Ocyphaps_lophotes,true,1,Resident,1,Native
13076,Melbourne,Stigmatopelia_chinensis,false,1,Resident,3,Introduced
13076,Melbourne,Streptopelia_roseogrisea,false,1,Resident,3,Introduced
21,Tijuana,Columbina_passerina,false,1,Resident,1,Native
21,Tijuana,Patagioenas_fasciata,false,1,Resident,1,Native
21,Tijuana,Zenaida_macroura,true,1,Resident,1,Native
1557,Lisbon,Streptopelia_decaocto,true,1,Resident,1,Native
1557,Lisbon,Columba_palumbus,true,1,Resident,1,Native
3350,Vilnius,Columba_livia,true,1,Resident,3,Introduced
3350,Vilnius,Streptopelia_decaocto,false,1,Resident,1,Native
3606,Tver,Columba_livia,true,1,Resident,3,Introduced
3606,Tver,Streptopelia_decaocto,false,1,Resident,1,Native
10774,Bangkok,Treron_pompadora,false,1,Resident,1,Native
10774,Bangkok,Streptopelia_tranquebarica,true,1,Resident,1,Native
10774,Bangkok,Treron_vernans,true,1,Resident,1,Native
10774,Bangkok,Ducula_aenea,false,1,Resident,1,Native
10774,Bangkok,Geopelia_striata,true,1,Resident,3,Introduced
10774,Bangkok,Stigmatopelia_chinensis,false,1,Resident,1,Native
6935,Jaipur,Columba_livia,true,1,Resident,1,Native
6935,Jaipur,Streptopelia_decaocto,true,1,Resident,1,Native
6935,Jaipur,Streptopelia_tranquebarica,false,1,Resident,1,Native
6935,Jaipur,Treron_phoenicopterus,true,1,Resident,1,Native
6935,Jaipur,Stigmatopelia_chinensis,false,1,Resident,1,Native
6935,Jaipur,Stigmatopelia_senegalensis,false,1,Resident,1,Native
8472,Pokhara,Columba_livia,true,1,Resident,1,Native
8472,Pokhara,Chalcophaps_indica,false,1,Resident,1,Native
8472,Pokhara,Treron_phoenicopterus,false,1,Resident,1,Native
8472,Pokhara,Columba_hodgsonii,false,1,Resident,1,Native
8472,Pokhara,Columba_leuconota,false,1,Resident,1,Native
8472,Pokhara,Columba_pulchricollis,false,1,Resident,1,Native
8472,Pokhara,Columba_rupestris,false,1,Resident,1,Native
8472,Pokhara,Treron_apicauda,false,1,Resident,1,Native
8472,Pokhara,Macropygia_unchall,false,1,Resident,1,Native
8472,Pokhara,Treron_sphenurus,false,1,Resident,1,Native
8472,Pokhara,Stigmatopelia_chinensis,false,1,Resident,1,Native
9752,Kolkata,Columba_punicea,false,1,Resident,1,Native
9752,Kolkata,Treron_pompadora,false,1,Resident,1,Native
9752,Kolkata,Columba_livia,true,1,Resident,1,Native
9752,Kolkata,Streptopelia_decaocto,true,1,Resident,1,Native
9752,Kolkata,Streptopelia_tranquebarica,false,1,Resident,1,Native
9752,Kolkata,Treron_phoenicopterus,true,1,Resident,1,Native
9752,Kolkata,Stigmatopelia_chinensis,false,1,Resident,1,Native
9752,Kolkata,Stigmatopelia_senegalensis,false,1,Resident,1,Native
26,Antioch,Patagioenas_fasciata,false,1,Resident,1,Native
26,Antioch,Zenaida_macroura,true,1,Resident,1,Native
795,Cleveland,Zenaida_macroura,true,1,Resident,1,Native
1307,Jundiaí,Claravis_pretiosa,false,1,Resident,1,Native
1307,Jundiaí,Columbina_talpacoti,true,1,Resident,1,Native
1307,Jundiaí,Geotrygon_montana,false,1,Resident,1,Native
1307,Jundiaí,Claravis_godefrida,false,1,Resident,1,Native
1307,Jundiaí,Columbina_minuta,false,1,Resident,1,Native
1307,Jundiaí,Columbina_squammata,false,1,Resident,1,Native
1307,Jundiaí,Leptotila_rufaxilla,false,1,Resident,1,Native
1307,Jundiaí,Leptotila_verreauxi,false,1,Resident,1,Native
1307,Jundiaí,Patagioenas_cayennensis,false,1,Resident,1,Native
1307,Jundiaí,Patagioenas_picazuro,true,1,Resident,1,Native
1307,Jundiaí,Patagioenas_plumbea,false,1,Resident,1,Native
1307,Jundiaí,Patagioenas_speciosa,false,1,Resident,1,Native
1307,Jundiaí,Zenaida_auriculata,true,1,Resident,1,Native
1307,Jundiaí,Geotrygon_violacea,false,1,Resident,1,Native
5147,Hawassa,Oena_capensis,false,1,Resident,1,Native
5147,Hawassa,Columba_arquatrix,false,1,Resident,1,Native
5147,Hawassa,Streptopelia_decipiens,true,1,Resident,1,Native
5147,Hawassa,Streptopelia_lugens,false,1,Resident,1,Native
5147,Hawassa,Streptopelia_semitorquata,true,1,Resident,1,Native
5147,Hawassa,Treron_waalia,false,1,Resident,1,Native
5147,Hawassa,Turtur_chalcospilos,false,1,Resident,1,Native
5147,Hawassa,Turtur_tympanistria,false,1,Resident,1,Native
5147,Hawassa,Turtur_afer,false,1,Resident,1,Native
5147,Hawassa,Aplopelia_larvata,false,1,Resident,1,Native
5147,Hawassa,Columba_guinea,true,1,Resident,1,Native
5147,Hawassa,Stigmatopelia_senegalensis,false,1,Resident,1,Native
1820,Pamplona,Columba_livia,true,1,Resident,1,Native
1820,Pamplona,Streptopelia_decaocto,true,1,Resident,1,Native
1820,Pamplona,Columba_oenas,false,1,Resident,1,Native
1820,Pamplona,Columba_palumbus,false,1,Resident,1,Native
29,Bakersfield,Columbina_passerina,false,1,Resident,1,Native
29,Bakersfield,Patagioenas_fasciata,false,1,Resident,1,Native
29,Bakersfield,Zenaida_macroura,true,1,Resident,1,Native
1053,Quebec,Zenaida_macroura,true,1,Resident,1,Native
1821,Huddersfield,Columba_livia,true,1,Resident,3,Introduced
1821,Huddersfield,Streptopelia_decaocto,true,1,Resident,1,Native
1821,Huddersfield,Columba_oenas,false,1,Resident,1,Native
1821,Huddersfield,Columba_palumbus,true,1,Resident,1,Native
8733,Chennai,Columba_livia,true,1,Resident,1,Native
8733,Chennai,Streptopelia_decaocto,false,1,Resident,1,Native
8733,Chennai,Treron_phoenicopterus,false,1,Resident,1,Native
8733,Chennai,Stigmatopelia_chinensis,false,1,Resident,1,Native
8733,Chennai,Stigmatopelia_senegalensis,false,1,Resident,1,Native
10015,Shillong,Treron_pompadora,false,1,Resident,1,Native
10015,Shillong,Streptopelia_decaocto,false,1,Resident,1,Native
10015,Shillong,Chalcophaps_indica,false,1,Resident,1,Native
10015,Shillong,Streptopelia_tranquebarica,false,1,Resident,1,Native
10015,Shillong,Treron_phoenicopterus,false,1,Resident,1,Native
10015,Shillong,Ducula_aenea,false,1,Resident,1,Native
10015,Shillong,Ducula_badia,false,1,Resident,1,Native
10015,Shillong,Treron_apicauda,false,1,Resident,1,Native
10015,Shillong,Macropygia_unchall,false,1,Resident,1,Native
10015,Shillong,Stigmatopelia_chinensis,false,1,Resident,1,Native
10015,Shillong,Streptopelia_orientalis,false,1,Resident,1,Native
10015,Shillong,Treron_sphenurus,false,1,Resident,1,Native
10015,Shillong,Treron_bicinctus,false,1,Resident,1,Native
10015,Shillong,Treron_curvirostra,false,1,Resident,1,Native
32,Palmdale,Columbina_passerina,false,1,Resident,1,Native
32,Palmdale,Patagioenas_fasciata,false,1,Resident,1,Native
32,Palmdale,Zenaida_macroura,true,1,Resident,1,Native
544,Pereira,Columbina_talpacoti,true,1,Resident,1,Native
544,Pereira,Geotrygon_montana,false,1,Resident,1,Native
544,Pereira,Leptotila_plumbeiceps,false,1,Resident,1,Native
544,Pereira,Leptotila_verreauxi,false,1,Resident,1,Native
544,Pereira,Patagioenas_fasciata,false,1,Resident,1,Native
544,Pereira,Patagioenas_cayennensis,true,1,Resident,1,Native
544,Pereira,Patagioenas_subvinacea,false,1,Resident,1,Native
544,Pereira,Zenaida_auriculata,true,1,Resident,1,Native
544,Pereira,Geotrygon_frenata,false,1,Resident,1,Native
289,Guatemala City,Columbina_passerina,true,1,Resident,1,Native
289,Guatemala City,Columbina_inca,true,1,Resident,1,Native
289,Guatemala City,Columbina_talpacoti,false,1,Resident,1,Native
289,Guatemala City,Geotrygon_montana,false,1,Resident,1,Native
289,Guatemala City,Zenaida_asiatica,true,1,Resident,1,Native
289,Guatemala City,Claravis_mondetoura,false,1,Resident,1,Native
289,Guatemala City,Leptotila_verreauxi,true,1,Resident,1,Native
289,Guatemala City,Patagioenas_fasciata,false,1,Resident,1,Native
289,Guatemala City,Geotrygon_albifacies,false,1,Resident,1,Native
1825,Leeds,Columba_livia,true,1,Resident,3,Introduced
1825,Leeds,Streptopelia_decaocto,true,1,Resident,1,Native
1825,Leeds,Columba_oenas,true,1,Resident,1,Native
1825,Leeds,Columba_palumbus,true,1,Resident,1,Native
7969,Alappuzha,Columba_livia,true,1,Resident,1,Native
7969,Alappuzha,Streptopelia_decaocto,false,1,Resident,1,Native
7969,Alappuzha,Chalcophaps_indica,false,1,Resident,1,Native
7969,Alappuzha,Treron_phoenicopterus,false,1,Resident,1,Native
7969,Alappuzha,Ducula_aenea,false,1,Resident,1,Native
7969,Alappuzha,Treron_pompadora,false,1,Resident,1,Native
7969,Alappuzha,Treron_bicinctus,false,1,Resident,1,Native
7969,Alappuzha,Stigmatopelia_chinensis,false,1,Resident,1,Native
34,Stockton,Patagioenas_fasciata,false,1,Resident,1,Native
34,Stockton,Zenaida_macroura,true,1,Resident,1,Native
3362,Lviv,Columba_livia,true,1,Resident,3,Introduced
3362,Lviv,Streptopelia_decaocto,true,1,Resident,1,Native
7714,Thalassery,Columba_livia,true,1,Resident,1,Native
7714,Thalassery,Streptopelia_decaocto,false,1,Resident,1,Native
7714,Thalassery,Chalcophaps_indica,false,1,Resident,1,Native
7714,Thalassery,Streptopelia_tranquebarica,false,1,Resident,1,Native
7714,Thalassery,Treron_phoenicopterus,false,1,Resident,1,Native
7714,Thalassery,Ducula_aenea,false,1,Resident,1,Native
7714,Thalassery,Ducula_badia,false,1,Resident,1,Native
7714,Thalassery,Treron_pompadora,false,1,Resident,1,Native
7714,Thalassery,Treron_bicinctus,false,1,Resident,1,Native
7714,Thalassery,Stigmatopelia_chinensis,false,1,Resident,1,Native
11554,Singapore,Chalcophaps_indica,false,1,Resident,1,Native
11554,Singapore,Streptopelia_tranquebarica,false,1,Resident,1,Native
11554,Singapore,Treron_vernans,true,1,Resident,1,Native
11554,Singapore,Ducula_bicolor,true,1,Resident,1,Native
11554,Singapore,Ducula_aenea,false,1,Resident,1,Native
11554,Singapore,Geopelia_striata,true,1,Resident,1,Native
11554,Singapore,Ptilinopus_jambu,false,1,Resident,1,Native
11554,Singapore,Stigmatopelia_chinensis,false,1,Resident,1,Native
11554,Singapore,Treron_fulvicollis,false,1,Resident,1,Native
11554,Singapore,Treron_capellei,false,1,Resident,1,Native
11554,Singapore,Treron_curvirostra,false,1,Resident,1,Native
11554,Singapore,Treron_olax,false,1,Resident,1,Native
35,Modesto,Patagioenas_fasciata,false,1,Resident,1,Native
35,Modesto,Zenaida_macroura,true,1,Resident,1,Native
2339,Bonn,Streptopelia_decaocto,true,1,Resident,1,Native
2339,Bonn,Columba_palumbus,true,1,Resident,1,Native
5155,Addis Ababa,Oena_capensis,false,1,Resident,1,Native
5155,Addis Ababa,Columba_albitorques,true,1,Resident,1,Native
5155,Addis Ababa,Columba_arquatrix,false,1,Resident,1,Native
5155,Addis Ababa,Streptopelia_lugens,true,1,Resident,1,Native
5155,Addis Ababa,Streptopelia_semitorquata,true,1,Resident,1,Native
5155,Addis Ababa,Turtur_afer,false,1,Resident,1,Native
5155,Addis Ababa,Aplopelia_larvata,false,1,Resident,1,Native
5155,Addis Ababa,Columba_guinea,true,1,Resident,1,Native
5155,Addis Ababa,Stigmatopelia_senegalensis,false,1,Resident,1,Native
2084,Palma de Mallorca,Streptopelia_decaocto,true,1,Resident,1,Native
2084,Palma de Mallorca,Columba_palumbus,true,1,Resident,1,Native
2084,Palma de Mallorca,Streptopelia_roseogrisea,false,1,Resident,3,Introduced
549,Armenia,Columbina_talpacoti,true,1,Resident,1,Native
549,Armenia,Geotrygon_montana,false,1,Resident,1,Native
549,Armenia,Leptotila_verreauxi,false,1,Resident,1,Native
549,Armenia,Patagioenas_fasciata,false,1,Resident,1,Native
549,Armenia,Patagioenas_cayennensis,true,1,Resident,1,Native
549,Armenia,Patagioenas_subvinacea,false,1,Resident,1,Native
549,Armenia,Zenaida_auriculata,true,1,Resident,1,Native
549,Armenia,Geotrygon_frenata,false,1,Resident,1,Native
6693,Ahmedabad,Columba_livia,true,1,Resident,1,Native
6693,Ahmedabad,Streptopelia_decaocto,true,1,Resident,1,Native
6693,Ahmedabad,Streptopelia_tranquebarica,false,1,Resident,1,Native
6693,Ahmedabad,Treron_phoenicopterus,true,1,Resident,1,Native
6693,Ahmedabad,Stigmatopelia_chinensis,false,1,Resident,1,Native
6693,Ahmedabad,Stigmatopelia_senegalensis,false,1,Resident,1,Native
7973,Nagpur,Columba_livia,true,1,Resident,1,Native
7973,Nagpur,Streptopelia_decaocto,false,1,Resident,1,Native
7973,Nagpur,Streptopelia_tranquebarica,false,1,Resident,1,Native
7973,Nagpur,Treron_phoenicopterus,true,1,Resident,1,Native
7973,Nagpur,Streptopelia_orientalis,false,1,Resident,1,Native
7973,Nagpur,Stigmatopelia_chinensis,false,1,Resident,1,Native
7973,Nagpur,Stigmatopelia_senegalensis,false,1,Resident,1,Native
10533,Kunming,Streptopelia_tranquebarica,false,1,Resident,1,Native
10533,Kunming,Columba_hodgsonii,false,1,Resident,1,Native
10533,Kunming,Treron_apicauda,false,1,Resident,1,Native
10533,Kunming,Macropygia_unchall,false,1,Resident,1,Native
10533,Kunming,Stigmatopelia_chinensis,false,1,Resident,1,Native
10533,Kunming,Streptopelia_orientalis,false,1,Resident,1,Native
10533,Kunming,Treron_sphenurus,false,1,Resident,1,Native
1318,Praia Grande,Claravis_pretiosa,false,1,Resident,1,Native
1318,Praia Grande,Columbina_talpacoti,true,1,Resident,1,Native
1318,Praia Grande,Geotrygon_montana,false,1,Resident,1,Native
1318,Praia Grande,Claravis_godefrida,false,1,Resident,1,Native
1318,Praia Grande,Columbina_minuta,false,1,Resident,1,Native
1318,Praia Grande,Leptotila_rufaxilla,false,1,Resident,1,Native
1318,Praia Grande,Leptotila_verreauxi,false,1,Resident,1,Native
1318,Praia Grande,Patagioenas_cayennensis,false,1,Resident,1,Native
1318,Praia Grande,Patagioenas_picazuro,true,1,Resident,1,Native
1318,Praia Grande,Patagioenas_plumbea,false,1,Resident,1,Native
1318,Praia Grande,Patagioenas_speciosa,false,1,Resident,1,Native
1318,Praia Grande,Zenaida_auriculata,false,1,Resident,1,Native
1318,Praia Grande,Geotrygon_violacea,false,1,Resident,1,Native
1574,Vigo,Streptopelia_decaocto,true,1,Resident,1,Native
1574,Vigo,Columba_palumbus,true,1,Resident,1,Native
1575,Porto,Streptopelia_decaocto,true,1,Resident,1,Native
1575,Porto,Columba_palumbus,true,1,Resident,1,Native
1576,Marrakesh,Columba_livia,true,1,Resident,1,Native
1576,Marrakesh,Streptopelia_decaocto,true,1,Resident,1,Native
1576,Marrakesh,Columba_oenas,false,1,Resident,1,Native
2088,Lille,Columba_livia,true,1,Resident,3,Introduced
2088,Lille,Streptopelia_decaocto,true,1,Resident,1,Native
2088,Lille,Columba_oenas,false,1,Resident,1,Native
2088,Lille,Columba_palumbus,true,1,Resident,1,Native
3880,Durban,Oena_capensis,false,1,Resident,1,Native
3880,Durban,Columba_arquatrix,false,1,Resident,1,Native
3880,Durban,Columba_delegorguei,false,1,Resident,1,Native
3880,Durban,Streptopelia_semitorquata,true,1,Resident,1,Native
3880,Durban,Turtur_chalcospilos,false,1,Resident,1,Native
3880,Durban,Turtur_tympanistria,true,1,Resident,1,Native
3880,Durban,Aplopelia_larvata,false,1,Resident,1,Native
3880,Durban,Columba_guinea,false,1,Resident,1,Native
3880,Durban,Treron_calvus,false,1,Resident,1,Native
3880,Durban,Stigmatopelia_senegalensis,false,1,Resident,1,Native
3880,Durban,Streptopelia_capicola,true,1,Resident,1,Native
6696,Bhavnagar,Columba_livia,true,1,Resident,1,Native
