city_id,mntd_normalised,mntd_standardised,mntd_actual,mntd_min,mntd_max,mntd_mean,mntd_sd,mpd_normalised,mpd_standardised,mpd_actual,mpd_min,mpd_max,mpd_mean,mpd_sd,fd_normalised,fd_standardised,fd_actual,fd_min,fd_max,fd_mean,fd_sd,FRic_normalised,FRic_standardised,FRic_actual,FRic_min,FRic_max,FRic_mean,FRic_sd,mass_fd_normalised,mass_fd_standardised,mass_fd_actual,mass_fd_min,mass_fd_max,mass_fd_mean,mass_fd_sd,mass_var_normalised,mass_var_standardised,mass_var_actual,mass_var_min,mass_var_max,mass_var_mean,mass_var_sd,mass_sdndr_normalised,mass_sdndr_standardised,mass_sdndr_actual,mass_sdndr_min,mass_sdndr_max,mass_sdndr_mean,mass_sdndr_sd,locomotory_trait_fd_normalised,locomotory_trait_fd_standardised,locomotory_trait_fd_actual,locomotory_trait_fd_min,locomotory_trait_fd_max,locomotory_trait_fd_mean,locomotory_trait_fd_sd,locomotory_trait_var_normalised,locomotory_trait_var_standardised,locomotory_trait_var_actual,locomotory_trait_var_min,locomotory_trait_var_max,locomotory_trait_var_mean,locomotory_trait_var_sd,locomotory_trait_sdndr_normalised,locomotory_trait_sdndr_standardised,locomotory_trait_sdndr_actual,locomotory_trait_sdndr_min,locomotory_trait_sdndr_max,locomotory_trait_sdndr_mean,locomotory_trait_sdndr_sd,trophic_trait_fd_normalised,trophic_trait_fd_standardised,trophic_trait_fd_actual,trophic_trait_fd_min,trophic_trait_fd_max,trophic_trait_fd_mean,trophic_trait_fd_sd,trophic_trait_var_normalised,trophic_trait_var_standardised,trophic_trait_var_actual,trophic_trait_var_min,trophic_trait_var_max,trophic_trait_var_mean,trophic_trait_var_sd,trophic_trait_sdndr_normalised,trophic_trait_sdndr_standardised,trophic_trait_sdndr_actual,trophic_trait_sdndr_min,trophic_trait_sdndr_max,trophic_trait_sdndr_mean,trophic_trait_sdndr_sd,city_name,regional_pool_size,urban_pool_size
8,0,-1.1547005383792512,52.594989404500005,52.594989404500005,65.453573562,61.167378842333335,7.423907024297069,0,-1.1547005383792512,52.594989404500005,52.594989404500005,65.453573562,61.167378842333335,7.423907024297069,1,0.5773502691896256,271.22205868608353,176.5466905557884,271.22205868608353,239.66360264265182,54.660849275652815,NA,NA,NA,NA,NA,NA,NA,1,0.577350269189626,271.2202566964286,176.54379106231178,271.2202566964286,239.66143481838964,54.66148291977969,0.529000738959308,0.038645989394783455,30603.38,3486.1250000000005,54747.405000000006,29612.303333333337,25645.006951237283,NA,NA,NA,NA,NA,NA,NA,1,0.5773502691896257,1.068606871284083,0.8626349831706857,1.068606871284083,0.9999495752462839,0.11891792504776547,0.24963677503870402,-0.3206857435909407,0.15392736486486489,0.06540540540540549,0.42000844594594616,0.21311373873873884,0.18456191164322766,NA,NA,NA,NA,NA,NA,NA,0,-1.1547005383792517,0.5429054910818693,0.5429054910818693,0.6986023227541679,0.6467033788634017,0.08989160767797347,0.005805552034478192,-0.5723006011770854,0.11169763513513514,0.10976351351351359,0.4429138513513515,0.2214583333333334,0.19178854254642885,NA,NA,NA,NA,NA,NA,NA,Oxnard,3,2
56,0,-1.8211876044659079,29.8287797715,29.8287797715,65.453573562,55.229913210750006,13.947565520960863,0,-1.8211876044659079,29.8287797715,29.8287797715,65.453573562,55.229913210750006,13.947565520960863,0,-1.2013477408211468,150.64746592585865,150.64746592585865,271.22205868608353,219.56783718261434,57.369210358398924,NA,NA,NA,NA,NA,NA,NA,0,-1.2013518470495577,150.64383370535717,150.64383370535717,271.2202566964286,219.56536431987774,57.369979314376046,0,-0.9294476465031457,581.4049999999999,581.4049999999999,54747.405000000006,19846.940000000002,20727.939946356946,NA,NA,NA,NA,NA,NA,NA,1,0.6362816201771313,1.068606871284083,0.7958707004581342,1.068606871284083,0.988822194794192,0.12539208105316668,0.2020792322834644,-0.5272664931271016,0.09135135135135133,0.008116554054054061,0.42000844594594616,0.17502674549549557,0.15869658936202047,NA,NA,NA,NA,NA,NA,NA,0.4020873281759044,-0.543264878977486,0.5429054910818694,0.43820170070797015,0.698602322754168,0.6033032751890355,0.11117557280869085,0.13565516707920774,-0.6639789697825513,0.06540540540540536,0.006157094594594608,0.4429138513513515,0.1800943130630631,0.1727297292190106,NA,NA,NA,NA,NA,NA,NA,Indio,4,2
65,0.41870958831986566,-0.20107661115828776,41.7037110345,30.77121777216667,56.88118412426667,44.066332819866666,11.74985878147113,0.5304326843379795,-0.08172503390662553,53.57864229766667,45.00625286093333,61.16737884326667,54.11702398296,6.5877205497211015,0.14576377386005762,-0.8688211318481219,191.58312713860528,182.73825914202092,243.41772539318964,214.85058076639464,26.780487691748196,NA,NA,NA,NA,NA,NA,NA,0.14576086305080532,-0.8688231987256907,191.57749641945466,182.7326799512007,243.41300444386695,214.84536482223493,26.780901381210146,0.055515834630104705,-1.0669418039998138,2898.5033333333336,2036.1033333333337,17570.410000000003,9028.297,5745.199638524742,0.3934916107005684,-0.30161585040095534,0.2500007861446278,6.007704173208224e-4,0.6344135606907343,0.31347739282581005,0.2104551421843353,0.7891438962807173,0.46342972746484584,1.194788802339115,0.8749649072185874,1.2802444723623805,1.1295178470055762,0.1408432637470157,0.6603032004491857,0.3602931923138798,0.1467792792792793,0.040833333333333374,0.20128378378378387,0.12745270270270276,0.0536412482635521,0.045812219338359064,-0.9735441153891626,0.08363628594679579,0.05582421956735913,0.6629126073623881,0.33559762307053487,0.2588083407222081,0.31016430561739067,-0.6734947119476667,0.6760779333207683,0.5789020193439383,0.8922066524589534,0.764516013117453,0.13131221110991695,0.4035087719298244,-0.3694068702738704,0.10587837837837834,0.03594594594594592,0.20925675675675676,0.12714189189189187,0.05756122916108522,0.12626397756209126,-0.9959128123873853,0.08055646874277111,0.010247924365022582,0.5670856363971322,0.2766949311249884,0.1969434070358403,Hermosillo,5,3
74,0.999999999971167,0.6187575978749981,65.4535735605,13.430039877999999,65.453573562,54.1170239826,18.321471310951434,0.999999999971167,0.6187575978749981,65.4535735605,13.430039877999999,65.453573562,54.1170239826,18.321471310951434,0.2684611141426509,-0.5741840778868075,176.5466905557884,141.8025979292743,271.22205868608353,208.35250608226207,55.393064265261216,NA,NA,NA,NA,NA,NA,NA,0.268462687966516,-0.5741818902985695,176.5437910623118,141.7990172371032,271.2202566964286,208.34990419774218,55.39379362677473,0.04528232694762795,-0.72747177461339,2548.9800000000005,73.20500000000001,54747.405000000006,17808.567000000003,20976.191149284947,NA,NA,NA,NA,NA,NA,NA,0.35598342945646494,-0.7898863372122151,0.8626349831706857,0.7487829761635555,1.068606871284083,0.9681564870667559,0.1335907445474909,0.13458636025194698,-0.7631228584684698,0.056790540540540585,3.0405405405405626e-4,0.42000844594594616,0.17971621621621628,0.16108241852744168,NA,NA,NA,NA,NA,NA,NA,0.17001458199342678,-1.0582356216023665,0.4824736036159828,0.43820170070797015,0.698602322754168,0.5886706559668102,0.10035293670234352,0.08065826113861382,-0.8104537130795093,0.041385135135135136,0.006157094594594608,0.4429138513513515,0.16382094594594596,0.15107070130579967,NA,NA,NA,NA,NA,NA,NA,Las Vegas,5,2
75,0.3695628177430336,-0.6380252750770061,30.771217772333333,18.49048634975,51.720916558025,37.58395366290786,10.677846406245061,0.5043578928905896,-0.9086719034322004,48.112395666666664,38.395498894250004,57.66137518841667,52.66946027266429,5.015082549361168,0.21638439331058656,-1.2553194189248662,182.73825914202092,161.83038089299953,258.4541619760065,220.0660186112632,29.735666402111494,NA,NA,NA,0.004141891891892364,10.961514639639638,2.133022232947233,2.770190336292074,0.21648612864111194,-1.2549902560044173,182.7326799512007,161.81277309929655,258.4467098010098,220.0539157029406,29.7382673476379,0.30959520582109296,-0.5023827781522027,4184.403333333334,228.5691666666666,13006.009166666669,6089.9800000000005,3793.0772103205945,1.0716999525259445,2.6311456120947407,0.5615967122689077,0.13693266742252172,0.5331854094754382,0.32360722881786536,0.09045089802596337,0.3022628222426542,-2.0167495676412464,1.080936795331985,0.9341028762631536,1.419885143428496,1.2899244254576363,0.10362596996615668,0.5892693540998628,0.3585940085360896,0.20128378378378387,0.027449324324324356,0.3224493243243243,0.17893822393822398,0.0623143703286693,1.3395744374007414,3.380623197797004,0.6629126073623881,0.02631578947368428,0.5015389649203073,0.2571893872900971,0.12001432763541411,0.7513427291294359,0.3290808776088873,0.8922066524589534,0.4898128441206864,1.025379094697852,0.846598418832658,0.13859277985912263,0.9355864197530863,2.299812112495609,0.1906081081081081,0.019926801801801793,0.20235923423423424,0.09528474903474904,0.041448324650277736,0.6619944598054838,0.8950344037615101,0.3990602626498335,0.07949646305571671,0.5622252757530547,0.2873140135083014,0.1248513450118817,Mazatlán,8,4
79,0.4187095883294874,-0.20107661113676453,41.7037110345,30.77121777216667,56.88118412366667,44.06633281956667,11.749858781236874,0.5304326843751054,-0.08172503385362179,53.57864229766667,45.00625286033333,61.16737884266667,54.1170239826,6.587720549588673,0.06834264294459283,-1.0650098050220744,191.58312713860528,182.73825914202092,312.1577198988301,256.0945774697789,60.573574090086915,NA,NA,NA,NA,NA,NA,NA,0.06834130553226318,-1.0650109190691828,191.57749641945466,182.7326799512007,312.1539194105261,256.0899138022304,60.57441874789364,0.025994428559630137,-1.1242953365958834,2898.5033333333336,2036.1033333333337,35212.443333333336,17808.567000000003,13261.696621290834,0.10090608926124765,-0.948497888180244,0.2500007861446278,0.20450323046102328,0.6553933206101967,0.3962597687050235,0.15420064122757643,1,0.7665278772557182,1.194788802339115,0.8749649072185874,1.194788802339115,1.1200067266118707,0.09755949906867722,0.4569763205828778,-0.4508876188632224,0.1467792792792793,0.040833333333333374,0.27267454954954967,0.17971621621621628,0.07304910483010725,0.040500705514187246,-1.2155892106246922,0.08363628594679579,0.058925565098878724,0.6690561920644013,0.38048985409330865,0.2442054976729841,0.1700145819934272,-0.9085872358138669,0.6760779333207683,0.6318060304127555,0.8922066524589534,0.7803872164380982,0.11480381740548541,0.23975614361630349,-0.7977738510025861,0.10587837837837834,0.05583333333333337,0.2645664414414415,0.16382094594594596,0.07263031684323755,0.14418739997090058,-1.0023957465496283,0.08055646874277111,0.003087802537932421,0.5403654441381912,0.2758514871260717,0.19482825925342412,Phoenix,5,3
81,0.18784392086887686,-1.4930660347873548,21.62940982475,15.163145613560001,49.58674676754,34.13604227714254,8.376476432386168,0.5494215252950828,-0.7230005874325365,50.845518982083334,45.07743652256,55.5759011694,52.93128380854444,2.8848729347066158,0.044424682769246236,-1.5892645003651544,197.77469572483778,188.649153404781,394.06519131904827,302.9458120342741,66.17596774185284,0.01210425397662734,-1.2882915100010155,0.5054673423423425,0.26278378378378464,20.312227477477478,7.381373717467468,5.337228664279333,0.04451992392804237,-1.5890873268341603,197.76638530834356,188.6203693451401,394.05683814922406,302.93084136748973,66.17915471559311,0.06232023217061998,-1.4655197143789125,3194.9533333333334,1815.8180000000002,23945.635000000002,12121.239444444445,6090.867303613227,0.49078985855529084,0.14176668837046358,0.25490780587325645,0.10696626943209528,0.4084018713751508,0.24544676157034778,0.06673672363838497,0.15332043757208264,-1.789177371643799,1.2071187263870171,1.145740477341451,1.546067074483528,1.37879738717564,0.09595396382131409,0.4483995732195254,-0.8686791192006097,0.13623310810810815,0.022648648648648628,0.2759594594594595,0.17687124624624628,0.046781529842152565,0.5780697078953184,0.6331692861107973,0.2678116694204674,0.06982183114185624,0.41232349759220205,0.2165579897897005,0.08094782983803499,0.831640002549199,0.6006930407238095,1.025379094697852,0.5862412598486417,1.1142796340287382,0.9493654121398573,0.12654330482404383,0.5559448104286455,0.3818961773861499,0.1313963963963964,0.032749999999999994,0.21018918918918925,0.11632507507507509,0.039464446657925326,0.1266372192677062,-1.5368973251701215,0.1095093070827527,0.05959538892557272,0.4537442690558594,0.21047215945047806,0.0656926462908312,Tepic,9,5
83,1.179954695092355,1.7970871539368969,65.453573561,9.244808577999999,56.88118412426667,43.209787152297025,12.377689284558786,1.0860164282874971,1.458808071873734,65.453573561,11.337424228,61.16737884326667,52.646083812135714,8.779420676233293,0.173507588500275,-1.1207172525700946,176.5466905557884,142.63285611542463,338.09309352348475,242.66068244811828,58.9925708207966,NA,NA,NA,NA,NA,NA,NA,0.1735685782865223,-1.1206061540505652,176.5437910623118,142.61568390376985,338.0894700779837,242.6539266893331,58.99497819823521,0.13862557318584887,-0.8299698358156724,4940.18,43.503333333333345,35366.543333333335,13827.240000000002,10707.690347885997,NA,NA,NA,6.007704173208224e-4,0.7004838640976945,0.3914150913919742,0.21405868838606923,0.5519223817763,-0.7323552979802119,1.068606871284083,0.8079209452081215,1.2802444723623805,1.151920518604474,0.1137612406849034,1.4667150970809668,3.5828383953696292,0.5028378378378379,0.0026351351351351286,0.3436711711711712,0.1730885014478765,0.0920357828073187,NA,NA,NA,0.026189140043946204,0.6731656556895931,0.34738805211098744,0.19819925018974113,0.019797148049968228,-2.1108947082603056,0.4824736036159828,0.47419822897003894,0.8922066524589534,0.7486681143640596,0.12610506327312793,0.10654610187320447,-1.2334148257757755,0.03905405405405402,0.009397522522522536,0.2877421171171172,0.1329413006756757,0.07611976494815507,NA,NA,NA,0.003087802537932421,0.6829321903767507,0.33835744698973225,0.2319105487225617,Colima,8,3
88,0.4187095883294874,-0.41854046735595846,41.7037110345,30.77121777216667,56.88118412366667,45.99467910756667,10.25221790421833,0.6488768834981364,-0.09802951241885327,53.57864229766667,39.55462767833333,61.16737884266667,54.233831974433336,6.683596200776981,0.22920867300137285,-0.8169831627966213,191.58312713860528,155.7281020024684,312.1577198988301,241.63548366067698,61.26485685547925,NA,NA,NA,NA,NA,NA,NA,0.22924351056674333,-0.8169477915965858,191.57749641945466,155.7148564326299,312.1539194105261,241.6292187561269,61.26673313952492,0.07361533224801643,-0.9266828291774538,2898.5033333333336,330.6699999999999,35212.443333333336,14248.050666666668,12247.499334165355,0.09820661340596187,-1.1346997331899082,0.2500007861446278,0.20450323046102328,0.6677872609929473,0.43008623318703826,0.1587075785557364,0.9596176380273496,0.5518626831220714,1.194788802339115,0.8749649072185874,1.2082475423501986,1.1427789145877183,0.09424425557669439,0.4023483566630776,-0.6292562917346933,0.1467792792792793,0.014228603603603592,0.3436711711711712,0.20560641891891895,0.09348677226169447,0.055846123355267376,-1.350410896167126,0.08363628594679579,0.048765984909417776,0.6731656556895931,0.3747549077534724,0.21557780867509233,0.46289253298723876,-0.4374686940457039,0.6760779333207683,0.4898128441206864,0.8922066524589534,0.7350133000949476,0.13471904978878818,0.3325201904175447,-0.34079234305031986,0.10587837837837834,0.026824324324324314,0.2645664414414415,0.131151463963964,0.07415978117165015,0.11395058573787248,-0.9808050714719371,0.08055646874277111,0.003087802537932421,0.6829321903767507,0.3188296274328131,0.24293630367597413,Guadalajara,6,3
112,0.4187095883294874,-0.20107661113676453,41.7037110345,30.77121777216667,56.88118412366667,44.06633281956667,11.749858781236874,0.5304326843751054,-0.08172503385362179,53.57864229766667,45.00625286033333,61.16737884266667,54.1170239826,6.587720549588673,0.06834264294459283,-1.0650098050220744,191.58312713860528,182.73825914202092,312.1577198988301,256.0945774697789,60.573574090086915,NA,NA,NA,NA,NA,NA,NA,0.06834130553226318,-1.0650109190691828,191.57749641945466,182.7326799512007,312.1539194105261,256.0899138022304,60.57441874789364,0.025994428559630137,-1.1242953365958834,2898.5033333333336,2036.1033333333337,35212.443333333336,17808.567000000003,13261.696621290834,0.10090608926124765,-0.948497888180244,0.2500007861446278,0.20450323046102328,0.6553933206101967,0.3962597687050235,0.15420064122757643,1,0.7665278772557182,1.194788802339115,0.8749649072185874,1.194788802339115,1.1200067266118707,0.09755949906867722,0.4569763205828778,-0.4508876188632224,0.1467792792792793,0.040833333333333374,0.27267454954954967,0.17971621621621628,0.07304910483010725,0.040500705514187246,-1.2155892106246922,0.08363628594679579,0.058925565098878724,0.6690561920644013,0.38048985409330865,0.2442054976729841,0.1700145819934272,-0.9085872358138669,0.6760779333207683,0.6318060304127555,0.8922066524589534,0.7803872164380982,0.11480381740548541,0.23975614361630349,-0.7977738510025861,0.10587837837837834,0.05583333333333337,0.2645664414414415,0.16382094594594596,0.07263031684323755,0.14418739997090058,-1.0023957465496283,0.08055646874277111,0.003087802537932421,0.5403654441381912,0.2758514871260717,0.19482825925342412,Aguascalientes,5,3
