city_id,city_name,jetz_scientific_name,present_in_city
826,Valencia,Columbina_minuta,false
826,Valencia,Columbina_squammata,true
826,Valencia,Leptotila_verreauxi,false
826,Valencia,Patagioenas_fasciata,false
826,Valencia,Patagioenas_cayennensis,false
826,Valencia,Patagioenas_subvinacea,false
826,Valencia,Zenaida_auriculata,false
826,Valencia,Geotrygon_linearis,false
826,Valencia,Geotrygon_violacea,false
571,Orlando,Columbina_passerina,false
571,Orlando,Zenaida_macroura,true
827,Iquique,Metriopelia_melanoptera,false
827,Iquique,Zenaida_auriculata,true
827,Iquique,Zenaida_meloda,true
7483,Dharwad,Columba_livia,true
7483,Dharwad,Streptopelia_decaocto,true
7483,Dharwad,Streptopelia_tranquebarica,false
7483,Dharwad,Treron_phoenicopterus,false
7483,Dharwad,Streptopelia_orientalis,false
7483,Dharwad,Treron_pompadora,false
7483,Dharwad,Stigmatopelia_chinensis,false
7483,Dharwad,Stigmatopelia_senegalensis,false
316,Houston,Columbina_passerina,false
316,Houston,Columbina_inca,false
316,Houston,Zenaida_macroura,true
573,Neiva,Columbina_passerina,false
573,Neiva,Columbina_talpacoti,true
573,Neiva,Geotrygon_montana,false
573,Neiva,Patagioenas_speciosa,false
573,Neiva,Leptotila_verreauxi,true
573,Neiva,Patagioenas_cayennensis,false
573,Neiva,Patagioenas_plumbea,false
573,Neiva,Zenaida_auriculata,true
7229,Bharatpur,Columba_livia,true
7229,Bharatpur,Streptopelia_decaocto,true
7229,Bharatpur,Streptopelia_tranquebarica,true
7229,Bharatpur,Treron_phoenicopterus,true
7229,Bharatpur,Stigmatopelia_chinensis,false
7229,Bharatpur,Stigmatopelia_senegalensis,false
12349,Sha Tin,Chalcophaps_indica,false
12349,Sha Tin,Streptopelia_tranquebarica,false
12349,Sha Tin,Stigmatopelia_chinensis,false
12349,Sha Tin,Streptopelia_orientalis,false
12349,Sha Tin,Treron_sieboldii,false
9535,Bhubaneshwar,Columba_punicea,false
9535,Bhubaneshwar,Columba_livia,true
9535,Bhubaneshwar,Streptopelia_decaocto,false
9535,Bhubaneshwar,Chalcophaps_indica,false
9535,Bhubaneshwar,Streptopelia_tranquebarica,false
9535,Bhubaneshwar,Treron_phoenicopterus,false
9535,Bhubaneshwar,Treron_bicinctus,true
9535,Bhubaneshwar,Treron_curvirostra,false
9535,Bhubaneshwar,Stigmatopelia_chinensis,false
9535,Bhubaneshwar,Stigmatopelia_senegalensis,false
3392,Sofia,Columba_livia,true
3392,Sofia,Streptopelia_decaocto,true
3392,Sofia,Columba_oenas,false
10048,Tezpur,Treron_pompadora,false
10048,Tezpur,Streptopelia_decaocto,false
10048,Tezpur,Streptopelia_tranquebarica,false
10048,Tezpur,Treron_phoenicopterus,true
10048,Tezpur,Ducula_aenea,false
10048,Tezpur,Treron_apicauda,false
10048,Tezpur,Treron_bicinctus,false
10048,Tezpur,Stigmatopelia_chinensis,false
65,Hermosillo,Columbina_passerina,false
65,Hermosillo,Columbina_inca,true
65,Hermosillo,Zenaida_asiatica,true
65,Hermosillo,Patagioenas_flavirostris,false
65,Hermosillo,Zenaida_macroura,true
322,San Salvador,Columbina_passerina,false
322,San Salvador,Columbina_inca,false
322,San Salvador,Columbina_talpacoti,true
322,San Salvador,Zenaida_asiatica,true
322,San Salvador,Claravis_pretiosa,false
322,San Salvador,Columbina_minuta,false
322,San Salvador,Leptotila_verreauxi,false
322,San Salvador,Patagioenas_flavirostris,true
578,Ibagué,Columbina_passerina,false
578,Ibagué,Claravis_pretiosa,false
578,Ibagué,Columbina_talpacoti,true
578,Ibagué,Geotrygon_montana,false
578,Ibagué,Leptotila_conoveri,false
578,Ibagué,Claravis_mondetoura,false
578,Ibagué,Leptotila_verreauxi,true
578,Ibagué,Patagioenas_fasciata,false
578,Ibagué,Patagioenas_cayennensis,false
578,Ibagué,Patagioenas_subvinacea,false
578,Ibagué,Zenaida_auriculata,true
578,Ibagué,Geotrygon_frenata,false
1602,Rabat,Columba_livia,true
1602,Rabat,Streptopelia_decaocto,true
1602,Rabat,Columba_palumbus,true
1858,Murcia,Columba_livia,true
1858,Murcia,Streptopelia_decaocto,true
1858,Murcia,Columba_oenas,false
1858,Murcia,Columba_palumbus,true
5954,Al Ain,Columba_livia,true
5954,Al Ain,Oena_capensis,false
5954,Al Ain,Streptopelia_decaocto,true
5954,Al Ain,Stigmatopelia_senegalensis,false
10306,Yangon,Treron_pompadora,false
10306,Yangon,Streptopelia_tranquebarica,false
10306,Yangon,Treron_phoenicopterus,false
10306,Yangon,Ducula_bicolor,false
10306,Yangon,Ducula_aenea,false
10306,Yangon,Ducula_badia,false
10306,Yangon,Stigmatopelia_chinensis,false
10306,Yangon,Treron_bicinctus,false
10306,Yangon,Treron_curvirostra,false
7235,Indore,Columba_livia,true
7235,Indore,Streptopelia_decaocto,false
7235,Indore,Streptopelia_tranquebarica,false
7235,Indore,Treron_phoenicopterus,false
7235,Indore,Streptopelia_orientalis,false
7235,Indore,Stigmatopelia_chinensis,false
7235,Indore,Stigmatopelia_senegalensis,false
8003,Palakkad,Columba_livia,true
8003,Palakkad,Streptopelia_decaocto,false
8003,Palakkad,Chalcophaps_indica,false
8003,Palakkad,Treron_phoenicopterus,false
8003,Palakkad,Columba_elphinstonii,false
8003,Palakkad,Ducula_aenea,false
8003,Palakkad,Ducula_badia,false
8003,Palakkad,Streptopelia_orientalis,false
8003,Palakkad,Treron_pompadora,false
8003,Palakkad,Treron_bicinctus,false
8003,Palakkad,Stigmatopelia_chinensis,false
8003,Palakkad,Stigmatopelia_senegalensis,false
324,Dallas,Columbina_inca,false
324,Dallas,Zenaida_macroura,true
7236,Panaji,Columba_livia,true
7236,Panaji,Streptopelia_decaocto,false
7236,Panaji,Chalcophaps_indica,false
7236,Panaji,Streptopelia_tranquebarica,false
7236,Panaji,Treron_phoenicopterus,false
7236,Panaji,Ducula_aenea,false
7236,Panaji,Streptopelia_orientalis,false
7236,Panaji,Treron_pompadora,false
7236,Panaji,Stigmatopelia_chinensis,false
7236,Panaji,Stigmatopelia_senegalensis,false
8516,Varanasi,Columba_livia,true
8516,Varanasi,Streptopelia_decaocto,true
8516,Varanasi,Streptopelia_tranquebarica,false
8516,Varanasi,Treron_phoenicopterus,true
8516,Varanasi,Stigmatopelia_chinensis,false
8516,Varanasi,Stigmatopelia_senegalensis,false
12356,Suzhou,Streptopelia_decaocto,false
12356,Suzhou,Streptopelia_tranquebarica,false
12356,Suzhou,Stigmatopelia_chinensis,false
12356,Suzhou,Streptopelia_orientalis,true
8261,Mettur,Columba_livia,true
8261,Mettur,Streptopelia_decaocto,false
8261,Mettur,Chalcophaps_indica,false
8261,Mettur,Treron_phoenicopterus,false
8261,Mettur,Columba_elphinstonii,false
8261,Mettur,Treron_bicinctus,false
8261,Mettur,Stigmatopelia_chinensis,false
8261,Mettur,Stigmatopelia_senegalensis,false
8517,Durg,Columba_livia,true
8517,Durg,Streptopelia_decaocto,true
8517,Durg,Streptopelia_tranquebarica,false
8517,Durg,Treron_phoenicopterus,false
8517,Durg,Ducula_aenea,false
8517,Durg,Streptopelia_orientalis,false
8517,Durg,Treron_bicinctus,false
8517,Durg,Stigmatopelia_chinensis,false
8517,Durg,Stigmatopelia_senegalensis,false
13125,Christchurch,Columba_livia,true
13125,Christchurch,Hemiphaga_novaeseelandiae,true
838,Maracay,Columbina_passerina,true
838,Maracay,Claravis_pretiosa,false
838,Maracay,Columbina_talpacoti,true
838,Maracay,Geotrygon_montana,false
838,Maracay,Patagioenas_speciosa,false
838,Maracay,Claravis_mondetoura,false
838,Maracay,Columbina_minuta,false
838,Maracay,Columbina_squammata,true
838,Maracay,Leptotila_verreauxi,true
838,Maracay,Patagioenas_fasciata,false
838,Maracay,Patagioenas_cayennensis,false
838,Maracay,Patagioenas_subvinacea,false
838,Maracay,Zenaida_auriculata,true
838,Maracay,Geotrygon_linearis,false
838,Maracay,Geotrygon_violacea,false
839,London,Zenaida_macroura,true
1351,Belo Horizonte,Claravis_pretiosa,false
1351,Belo Horizonte,Columbina_talpacoti,true
1351,Belo Horizonte,Geotrygon_montana,false
1351,Belo Horizonte,Claravis_godefrida,false
1351,Belo Horizonte,Columbina_minuta,false
1351,Belo Horizonte,Columbina_squammata,false
1351,Belo Horizonte,Leptotila_rufaxilla,false
1351,Belo Horizonte,Leptotila_verreauxi,false
1351,Belo Horizonte,Patagioenas_cayennensis,false
1351,Belo Horizonte,Patagioenas_picazuro,true
1351,Belo Horizonte,Patagioenas_plumbea,false
1351,Belo Horizonte,Zenaida_auriculata,false
1863,Middlesbrough,Columba_livia,true
1863,Middlesbrough,Streptopelia_decaocto,false
1863,Middlesbrough,Columba_oenas,false
1863,Middlesbrough,Columba_palumbus,true
1096,Campo Grande,Claravis_pretiosa,false
1096,Campo Grande,Columbina_talpacoti,true
1096,Campo Grande,Geotrygon_montana,false
1096,Campo Grande,Columbina_cyanopis,false
1096,Campo Grande,Columbina_minuta,false
1096,Campo Grande,Columbina_picui,true
1096,Campo Grande,Columbina_squammata,true
1096,Campo Grande,Leptotila_rufaxilla,false
1096,Campo Grande,Leptotila_verreauxi,true
1096,Campo Grande,Patagioenas_cayennensis,true
1096,Campo Grande,Patagioenas_maculosa,false
1096,Campo Grande,Patagioenas_picazuro,true
1096,Campo Grande,Zenaida_auriculata,true
1864,Nottingham,Columba_livia,true
1864,Nottingham,Streptopelia_decaocto,true
1864,Nottingham,Columba_oenas,true
1864,Nottingham,Columba_palumbus,true
2120,Ghent,Columba_livia,true
2120,Ghent,Streptopelia_decaocto,true
2120,Ghent,Columba_oenas,false
2120,Ghent,Columba_palumbus,true
3144,Katowice,Columba_livia,true
3144,Katowice,Streptopelia_decaocto,true
73,Culiacán,Columbina_passerina,true
73,Culiacán,Columbina_inca,true
73,Culiacán,Columbina_talpacoti,true
73,Culiacán,Zenaida_asiatica,true
73,Culiacán,Patagioenas_flavirostris,true
7241,Ahmadnagar,Columba_livia,true
7241,Ahmadnagar,Streptopelia_decaocto,true
7241,Ahmadnagar,Streptopelia_tranquebarica,false
7241,Ahmadnagar,Treron_phoenicopterus,false
7241,Ahmadnagar,Stigmatopelia_chinensis,false
7241,Ahmadnagar,Stigmatopelia_senegalensis,false
13129,Gold Coast,Columba_livia,true
13129,Gold Coast,Streptopelia_decaocto,false
13129,Gold Coast,Chalcophaps_indica,false
13129,Gold Coast,Ptilinopus_magnificus,false
13129,Gold Coast,Phaps_chalcoptera,false
13129,Gold Coast,Phaps_elegans,false
13129,Gold Coast,Ptilinopus_superbus,false
13129,Gold Coast,Columba_leucomela,false
13129,Gold Coast,Geopelia_humeralis,true
13129,Gold Coast,Geopelia_placida,false
13129,Gold Coast,Geophaps_scripta,false
13129,Gold Coast,Leucosarcia_melanoleuca,false
13129,Gold Coast,Lopholaimus_antarcticus,false
13129,Gold Coast,Macropygia_phasianella,false
13129,Gold Coast,Ocyphaps_lophotes,true
13129,Gold Coast,Ptilinopus_regina,false
13129,Gold Coast,Stigmatopelia_chinensis,false
74,Las Vegas,Columbina_inca,true
74,Las Vegas,Zenaida_macroura,true
2378,Nice,Streptopelia_decaocto,true
2378,Nice,Columba_palumbus,true
8010,Kollam,Columba_livia,true
8010,Kollam,Streptopelia_decaocto,false
8010,Kollam,Chalcophaps_indica,false
8010,Kollam,Treron_phoenicopterus,false
8010,Kollam,Ducula_aenea,false
8010,Kollam,Treron_pompadora,false
8010,Kollam,Treron_bicinctus,false
8010,Kollam,Stigmatopelia_chinensis,false
13130,Brisbane,Columba_livia,true
13130,Brisbane,Streptopelia_decaocto,false
13130,Brisbane,Ptilinopus_magnificus,false
13130,Brisbane,Phaps_chalcoptera,false
13130,Brisbane,Phaps_elegans,false
13130,Brisbane,Ptilinopus_superbus,false
13130,Brisbane,Columba_leucomela,false
13130,Brisbane,Geopelia_humeralis,true
13130,Brisbane,Geopelia_placida,false
13130,Brisbane,Geophaps_scripta,false
13130,Brisbane,Leucosarcia_melanoleuca,false
13130,Brisbane,Lopholaimus_antarcticus,false
13130,Brisbane,Macropygia_phasianella,false
13130,Brisbane,Ocyphaps_lophotes,true
13130,Brisbane,Ptilinopus_regina,false
13130,Brisbane,Stigmatopelia_chinensis,false
75,Mazatlán,Columbina_passerina,true
75,Mazatlán,Columbina_inca,true
75,Mazatlán,Columbina_talpacoti,true
75,Mazatlán,Geotrygon_montana,false
75,Mazatlán,Zenaida_asiatica,true
75,Mazatlán,Leptotila_verreauxi,false
75,Mazatlán,Patagioenas_flavirostris,false
3915,Cairo,Columba_livia,true
3915,Cairo,Streptopelia_decaocto,false
3915,Cairo,Stigmatopelia_senegalensis,false
1868,Portsmouth,Columba_livia,true
1868,Portsmouth,Streptopelia_decaocto,true
1868,Portsmouth,Columba_oenas,false
1868,Portsmouth,Columba_palumbus,true
589,Cartagena,Columbina_passerina,true
589,Cartagena,Claravis_pretiosa,false
589,Cartagena,Columbina_talpacoti,true
589,Cartagena,Geotrygon_montana,false
589,Cartagena,Patagioenas_speciosa,false
589,Cartagena,Columbina_minuta,false
589,Cartagena,Leptotila_verreauxi,true
589,Cartagena,Patagioenas_cayennensis,true
589,Cartagena,Zenaida_auriculata,true
79,Phoenix,Columbina_passerina,false
79,Phoenix,Columbina_inca,true
79,Phoenix,Patagioenas_fasciata,false
79,Phoenix,Zenaida_macroura,true
1871,Leicester,Columba_livia,true
1871,Leicester,Streptopelia_decaocto,true
1871,Leicester,Columba_oenas,true
1871,Leicester,Columba_palumbus,true
3407,Saint Petersburg,Columba_livia,true
3407,Saint Petersburg,Streptopelia_decaocto,false
7503,Bhopal,Columba_livia,true
7503,Bhopal,Streptopelia_decaocto,false
7503,Bhopal,Streptopelia_tranquebarica,false
7503,Bhopal,Treron_phoenicopterus,false
7503,Bhopal,Stigmatopelia_chinensis,false
7503,Bhopal,Stigmatopelia_senegalensis,false
8527,Vellore,Columba_livia,true
8527,Vellore,Streptopelia_decaocto,false
8527,Vellore,Chalcophaps_indica,false
8527,Vellore,Treron_phoenicopterus,false
8527,Vellore,Ducula_aenea,false
8527,Vellore,Treron_bicinctus,false
8527,Vellore,Stigmatopelia_chinensis,false
8527,Vellore,Stigmatopelia_senegalensis,false
11856,Ho Chi Minh City,Treron_pompadora,false
11856,Ho Chi Minh City,Chalcophaps_indica,false
11856,Ho Chi Minh City,Streptopelia_tranquebarica,true
11856,Ho Chi Minh City,Treron_phoenicopterus,false
11856,Ho Chi Minh City,Treron_vernans,true
11856,Ho Chi Minh City,Ducula_aenea,false
11856,Ho Chi Minh City,Ducula_badia,false
11856,Ho Chi Minh City,Stigmatopelia_chinensis,false
11856,Ho Chi Minh City,Treron_seimundi,false
11856,Ho Chi Minh City,Treron_bicinctus,false
11856,Ho Chi Minh City,Treron_curvirostra,false
81,Tepic,Columbina_passerina,true
81,Tepic,Columbina_inca,true
81,Tepic,Columbina_talpacoti,true
81,Tepic,Geotrygon_montana,false
81,Tepic,Zenaida_asiatica,true
81,Tepic,Leptotila_verreauxi,false
81,Tepic,Patagioenas_fasciata,false
81,Tepic,Patagioenas_flavirostris,false
8017,Jabalpur,Columba_livia,true
8017,Jabalpur,Streptopelia_decaocto,false
8017,Jabalpur,Streptopelia_tranquebarica,false
8017,Jabalpur,Treron_phoenicopterus,false
8017,Jabalpur,Streptopelia_orientalis,false
8017,Jabalpur,Stigmatopelia_chinensis,false
8017,Jabalpur,Stigmatopelia_senegalensis,false
83,Colima,Columbina_passerina,false
83,Colima,Columbina_inca,true
83,Colima,Columbina_talpacoti,true
83,Colima,Zenaida_asiatica,false
83,Colima,Leptotila_verreauxi,true
83,Colima,Patagioenas_fasciata,false
83,Colima,Patagioenas_flavirostris,false
83,Colima,Zenaida_macroura,false
2131,Rotterdam [The Hague],Columba_livia,true
2131,Rotterdam [The Hague],Streptopelia_decaocto,true
2131,Rotterdam [The Hague],Columba_oenas,false
2131,Rotterdam [The Hague],Columba_palumbus,true
2387,Constantine,Columba_palumbus,true
6483,Srinagar,Columba_livia,true
6483,Srinagar,Streptopelia_decaocto,true
6483,Srinagar,Columba_hodgsonii,false
6483,Srinagar,Columba_leuconota,false
6483,Srinagar,Treron_sphenurus,false
6483,Srinagar,Columba_palumbus,false
84,Tucson,Columbina_passerina,false
84,Tucson,Columbina_inca,false
84,Tucson,Patagioenas_fasciata,false
84,Tucson,Zenaida_macroura,true
852,Virginia Beach,Zenaida_macroura,true
3412,Minsk,Columba_livia,true
3412,Minsk,Streptopelia_decaocto,false
597,Palm Bay,Columbina_passerina,false
597,Palm Bay,Zenaida_macroura,true
597,Palm Bay,Streptopelia_roseogrisea,false
8021,Ettumanoor,Columba_livia,true
8021,Ettumanoor,Streptopelia_decaocto,false
8021,Ettumanoor,Chalcophaps_indica,false
8021,Ettumanoor,Treron_phoenicopterus,false
8021,Ettumanoor,Ducula_aenea,false
8021,Ettumanoor,Ducula_badia,false
8021,Ettumanoor,Treron_pompadora,false
8021,Ettumanoor,Treron_bicinctus,false
8021,Ettumanoor,Stigmatopelia_chinensis,false
598,Jacksonville,Columbina_passerina,false
598,Jacksonville,Zenaida_macroura,true
854,El Alto [La Paz],Columba_livia,true
854,El Alto [La Paz],Columba_vitiensis,false
854,El Alto [La Paz],Columbina_picui,false
854,El Alto [La Paz],Metriopelia_aymara,false
854,El Alto [La Paz],Metriopelia_ceciliae,true
854,El Alto [La Paz],Metriopelia_melanoptera,false
854,El Alto [La Paz],Patagioenas_fasciata,false
854,El Alto [La Paz],Patagioenas_maculosa,true
854,El Alto [La Paz],Zenaida_auriculata,true
1878,Zaragoza,Columba_livia,true
1878,Zaragoza,Streptopelia_decaocto,true
1878,Zaragoza,Columba_oenas,false
1878,Zaragoza,Columba_palumbus,true
6998,Delhi [New Delhi],Columba_livia,true
6998,Delhi [New Delhi],Streptopelia_decaocto,true
6998,Delhi [New Delhi],Streptopelia_tranquebarica,false
6998,Delhi [New Delhi],Treron_phoenicopterus,true
6998,Delhi [New Delhi],Stigmatopelia_chinensis,false
6998,Delhi [New Delhi],Stigmatopelia_senegalensis,false
855,Newport News,Zenaida_macroura,true
1367,Rio de Janeiro,Claravis_pretiosa,false
1367,Rio de Janeiro,Columbina_talpacoti,true
1367,Rio de Janeiro,Geotrygon_montana,false
1367,Rio de Janeiro,Claravis_godefrida,false
1367,Rio de Janeiro,Columbina_minuta,false
1367,Rio de Janeiro,Leptotila_rufaxilla,false
1367,Rio de Janeiro,Leptotila_verreauxi,true
1367,Rio de Janeiro,Patagioenas_cayennensis,false
1367,Rio de Janeiro,Patagioenas_plumbea,false
1367,Rio de Janeiro,Patagioenas_speciosa,false
1367,Rio de Janeiro,Zenaida_auriculata,false
1367,Rio de Janeiro,Geotrygon_violacea,false
88,Guadalajara,Columbina_passerina,false
88,Guadalajara,Columbina_inca,true
88,Guadalajara,Zenaida_asiatica,true
88,Guadalajara,Leptotila_verreauxi,false
88,Guadalajara,Patagioenas_fasciata,false
88,Guadalajara,Zenaida_macroura,true
1112,Posadas,Claravis_pretiosa,false
1112,Posadas,Columbina_talpacoti,true
1112,Posadas,Geotrygon_montana,false
1112,Posadas,Columbina_minuta,false
1112,Posadas,Columbina_picui,true
1112,Posadas,Columbina_squammata,false
1112,Posadas,Leptotila_rufaxilla,false
1112,Posadas,Leptotila_verreauxi,true
1112,Posadas,Patagioenas_cayennensis,true
1112,Posadas,Patagioenas_maculosa,false
1112,Posadas,Patagioenas_picazuro,true
1112,Posadas,Zenaida_auriculata,true
3672,Eskisehir,Columba_livia,true
3672,Eskisehir,Streptopelia_decaocto,true
3672,Eskisehir,Columba_oenas,false
3672,Eskisehir,Columba_palumbus,false
7769,Kozhikode,Columba_livia,true
7769,Kozhikode,Streptopelia_decaocto,false
7769,Kozhikode,Chalcophaps_indica,false
7769,Kozhikode,Treron_phoenicopterus,false
7769,Kozhikode,Ducula_aenea,false
7769,Kozhikode,Ducula_badia,false
7769,Kozhikode,Treron_pompadora,false
7769,Kozhikode,Treron_bicinctus,false
7769,Kozhikode,Stigmatopelia_chinensis,false
858,Los Teques,Columbina_passerina,false
858,Los Teques,Claravis_pretiosa,false
858,Los Teques,Columbina_talpacoti,true
858,Los Teques,Geotrygon_montana,false
858,Los Teques,Patagioenas_speciosa,false
858,Los Teques,Claravis_mondetoura,false
858,Los Teques,Columbina_minuta,false
858,Los Teques,Columbina_squammata,false
858,Los Teques,Leptotila_verreauxi,false
858,Los Teques,Patagioenas_fasciata,false
858,Los Teques,Patagioenas_cayennensis,false
858,Los Teques,Patagioenas_subvinacea,false
858,Los Teques,Zenaida_auriculata,false
858,Los Teques,Geotrygon_linearis,false
347,San Pedro Sula,Claravis_pretiosa,false
347,San Pedro Sula,Columbina_talpacoti,true
347,San Pedro Sula,Geotrygon_montana,false
347,San Pedro Sula,Patagioenas_speciosa,false
347,San Pedro Sula,Leptotila_cassini,false
347,San Pedro Sula,Leptotila_verreauxi,false
347,San Pedro Sula,Patagioenas_cayennensis,false
347,San Pedro Sula,Patagioenas_flavirostris,false
347,San Pedro Sula,Patagioenas_nigrirostris,false
347,San Pedro Sula,Geotrygon_albifacies,false
347,San Pedro Sula,Leptotila_plumbeiceps,false
603,Kingston,Columbina_passerina,true
603,Kingston,Geotrygon_montana,false
603,Kingston,Zenaida_asiatica,true
603,Kingston,Geotrygon_versicolor,false
603,Kingston,Patagioenas_caribaea,false
603,Kingston,Patagioenas_inornata,false
603,Kingston,Patagioenas_leucocephala,true
603,Kingston,Zenaida_aurita,true
603,Kingston,Zenaida_macroura,true
603,Kingston,Leptotila_jamaicensis,false
2139,Montpellier,Streptopelia_decaocto,true
2139,Montpellier,Columba_oenas,false
2139,Montpellier,Columba_palumbus,true
2907,Rome,Columba_livia,true
2907,Rome,Streptopelia_decaocto,true
2907,Rome,Columba_palumbus,false
4187,Harare,Streptopelia_semitorquata,true
4187,Harare,Treron_calvus,false
4187,Harare,Turtur_chalcospilos,false
4187,Harare,Turtur_tympanistria,false
4187,Harare,Stigmatopelia_senegalensis,false
4187,Harare,Streptopelia_capicola,true
860,Washington D.C.,Zenaida_macroura,true
4189,Kigali,Columba_albinucha,false
4189,Kigali,Columba_arquatrix,false
4189,Kigali,Streptopelia_lugens,false
4189,Kigali,Streptopelia_semitorquata,true
4189,Kigali,Treron_calvus,false
4189,Kigali,Turtur_chalcospilos,false
4189,Kigali,Turtur_tympanistria,false
4189,Kigali,Turtur_afer,false
4189,Kigali,Aplopelia_larvata,false
4189,Kigali,Columba_guinea,true
4189,Kigali,Stigmatopelia_senegalensis,false
4189,Kigali,Streptopelia_capicola,true
862,Caracas,Columbina_passerina,false
862,Caracas,Claravis_pretiosa,false
862,Caracas,Columbina_talpacoti,true
862,Caracas,Geotrygon_montana,false
862,Caracas,Patagioenas_speciosa,false
862,Caracas,Claravis_mondetoura,false
862,Caracas,Columbina_minuta,false
862,Caracas,Columbina_squammata,true
862,Caracas,Leptotila_verreauxi,false
862,Caracas,Patagioenas_fasciata,false
862,Caracas,Patagioenas_cayennensis,false
862,Caracas,Patagioenas_subvinacea,false
862,Caracas,Zenaida_auriculata,false
862,Caracas,Geotrygon_linearis,false
2142,Antwerp,Columba_livia,true
2142,Antwerp,Streptopelia_decaocto,true
2142,Antwerp,Columba_oenas,true
2142,Antwerp,Columba_palumbus,true
4446,Kampala,Streptopelia_semitorquata,true
4446,Kampala,Treron_calvus,false
4446,Kampala,Turtur_tympanistria,false
4446,Kampala,Turtur_afer,false
4446,Kampala,Columba_unicincta,false
4446,Kampala,Columba_guinea,true
4446,Kampala,Stigmatopelia_senegalensis,false
4446,Kampala,Streptopelia_capicola,true
351,Oklahoma City,Zenaida_macroura,true
352,Mérida,Columbina_passerina,false
352,Mérida,Claravis_pretiosa,false
352,Mérida,Columbina_talpacoti,true
352,Mérida,Zenaida_asiatica,true
352,Mérida,Leptotila_verreauxi,false
352,Mérida,Patagioenas_flavirostris,false
2144,Brussels,Columba_livia,true
2144,Brussels,Streptopelia_decaocto,true
2144,Brussels,Columba_oenas,true
2144,Brussels,Columba_palumbus,true
2401,Basel,Columba_livia,true
2401,Basel,Streptopelia_decaocto,true
2401,Basel,Columba_palumbus,true
1122,La Plata,Columbina_talpacoti,false
1122,La Plata,Columbina_picui,false
1122,La Plata,Leptotila_verreauxi,false
1122,La Plata,Patagioenas_maculosa,true
1122,La Plata,Patagioenas_picazuro,true
1122,La Plata,Zenaida_auriculata,true
1378,Sao Goncalo,Claravis_pretiosa,false
1378,Sao Goncalo,Columbina_talpacoti,true
1378,Sao Goncalo,Geotrygon_montana,false
1378,Sao Goncalo,Claravis_godefrida,false
1378,Sao Goncalo,Columbina_minuta,false
1378,Sao Goncalo,Leptotila_rufaxilla,false
1378,Sao Goncalo,Leptotila_verreauxi,false
1378,Sao Goncalo,Patagioenas_cayennensis,false
1378,Sao Goncalo,Patagioenas_plumbea,false
1378,Sao Goncalo,Patagioenas_speciosa,false
1378,Sao Goncalo,Zenaida_auriculata,false
1378,Sao Goncalo,Geotrygon_violacea,false
1123,Ciudad del Este,Claravis_pretiosa,false
1123,Ciudad del Este,Columbina_talpacoti,true
1123,Ciudad del Este,Geotrygon_montana,false
1123,Ciudad del Este,Claravis_godefrida,false
1123,Ciudad del Este,Columbina_minuta,false
1123,Ciudad del Este,Columbina_picui,false
1123,Ciudad del Este,Columbina_squammata,false
1123,Ciudad del Este,Leptotila_rufaxilla,false
1123,Ciudad del Este,Leptotila_verreauxi,false
1123,Ciudad del Este,Patagioenas_cayennensis,false
1123,Ciudad del Este,Patagioenas_maculosa,false
1123,Ciudad del Este,Patagioenas_picazuro,false
1123,Ciudad del Este,Patagioenas_speciosa,false
1123,Ciudad del Este,Zenaida_auriculata,true
1123,Ciudad del Este,Geotrygon_violacea,false
2147,Leiden,Columba_livia,true
2147,Leiden,Streptopelia_decaocto,true
2147,Leiden,Columba_oenas,false
2147,Leiden,Columba_palumbus,true
6499,Jamnagar,Columba_livia,true
6499,Jamnagar,Streptopelia_decaocto,true
6499,Jamnagar,Streptopelia_tranquebarica,false
6499,Jamnagar,Treron_phoenicopterus,false
6499,Jamnagar,Stigmatopelia_chinensis,false
6499,Jamnagar,Stigmatopelia_senegalensis,false
6755,Udaipur,Columba_livia,true
6755,Udaipur,Streptopelia_decaocto,true
6755,Udaipur,Streptopelia_tranquebarica,true
6755,Udaipur,Treron_phoenicopterus,false
6755,Udaipur,Stigmatopelia_chinensis,false
6755,Udaipur,Stigmatopelia_senegalensis,false
3684,Johannesburg,Oena_capensis,false
3684,Johannesburg,Columba_arquatrix,true
3684,Johannesburg,Streptopelia_semitorquata,true
3684,Johannesburg,Columba_guinea,true
3684,Johannesburg,Stigmatopelia_senegalensis,false
3684,Johannesburg,Streptopelia_capicola,true
101,Portland,Zenaida_macroura,true
8549,Tiruvannamalai,Columba_livia,true
8549,Tiruvannamalai,Streptopelia_decaocto,false
8549,Tiruvannamalai,Treron_phoenicopterus,false
8549,Tiruvannamalai,Ducula_aenea,false
8549,Tiruvannamalai,Treron_bicinctus,false
8549,Tiruvannamalai,Stigmatopelia_chinensis,false
8549,Tiruvannamalai,Stigmatopelia_senegalensis,false
870,Kitchener,Zenaida_macroura,true
3430,Athens,Streptopelia_decaocto,true
3430,Athens,Columba_oenas,false
3686,Moscow,Columba_livia,true
3686,Moscow,Streptopelia_decaocto,false
5734,Kuwait City,Columba_livia,true
5734,Kuwait City,Streptopelia_decaocto,true
5734,Kuwait City,Stigmatopelia_senegalensis,false
7014,Nashik,Columba_livia,true
7014,Nashik,Streptopelia_decaocto,false
7014,Nashik,Streptopelia_tranquebarica,false
7014,Nashik,Treron_phoenicopterus,false
7014,Nashik,Columba_elphinstonii,false
7014,Nashik,Streptopelia_orientalis,false
7014,Nashik,Treron_pompadora,false
